Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,120.930000,121.000000,116.209999,116.360001,115.502800,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,120.197945,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,119.096130,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,121.061539,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,120.138390,88105100
2021-03-15,121.410004,124.000000,120.419998,123.989998,123.076576,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,124.644943,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.840919,111932600
2021-03-18,122.879997,123.180000,120.320000,120.529999,119.642075,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,119.106049,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,122.481010,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.637260,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,119.205315,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,119.701630,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,120.317062,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,120.495743,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,119.016716,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,121.250145,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,122.093880,75089100
2021-04-05,123.870003,126.160004,123.070000,125.900002,124.972519,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,125.280235,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.957787,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,129.399673,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,132.020203,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,130.273193,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,133.439667,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,131.057358,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,133.509155,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,133.171677,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.846649,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,132.129410,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,132.516541,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.968033,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,133.330490,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.727554,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,133.399979,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,132.595947,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,132.496689,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,130.491562,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,131.563583,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.908150,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,127.156311,84000900
2021-05-06,127.889999,129.750000,127.129997,129.740005,128.784241,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,129.470322,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,126.129395,88071200
2021-05-11,123.500000,126.269997,122.769997,125.910004,125.194733,126142800
2021-05-12,123.400002,124.639999,122.250000,122.769997,122.072571,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,124.260078,105861300
2021-05-14,126.250000,127.889999,125.849998,127.449997,126.725983,81918000
2021-05-17,126.820000,126.930000,125.169998,126.269997,125.552681,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,124.140755,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.981659,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,126.586777,76857100
2021-05-21,127.820000,128.000000,125.209999,125.430000,124.717461,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,126.377975,63092900
2021-05-25,127.820000,128.320007,126.320000,126.900002,126.179108,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,126.129395,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,124.568314,94625600
2021-05-28,125.570000,125.800003,124.550003,124.610001,123.902122,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.573997,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,124.349556,59278900
